"symbol";"date";"open";"high";"low";"close";"volume";"adjusted"
"CLSC4.SA";2021-10-26;68,300003;69,470001;67,989998;69,470001;2100;69,470001
"CLSC4.SA";2021-10-27;69,459999;69,5;69,459999;69,459999;600;69,459999
"CLSC4.SA";2021-10-28;70,449997;70,449997;69,599998;69,989998;700;69,989998
"CMIG3.SA";2021-10-25;17,02;17,68;17,02;17,65;811700;17,65
"CMIG3.SA";2021-10-26;17,66;17,75;17,18;17,75;655300;17,75
"CMIG3.SA";2021-10-27;17,889999;18,190001;17,629999;17,809999;668600;17,809999
"CMIG3.SA";2021-10-28;17,690001;17,870001;17,120001;17,17;485400;17,17
"CMIG4.SA";2021-10-25;13,47;13,57;13,31;13,47;10651400;13,47
"CMIG4.SA";2021-10-26;13,47;13,48;13,15;13,37;10655300;13,37
"CMIG4.SA";2021-10-27;13,44;13,7;13,3;13,44;8869000;13,44
"CMIG4.SA";2021-10-28;13,37;13,38;12,89;12,96;13065700;12,96
"CMIN3.SA";2021-10-25;6,11;6,13;5,93;6;12136000;6
"CMIN3.SA";2021-10-26;6;6,04;5,71;5,79;7470800;5,79
"CMIN3.SA";2021-10-27;5,87;5,91;5,66;5,68;5890100;5,68
"CMIN3.SA";2021-10-28;5,65;5,73;5,5;5,5;9447500;5,5
"COCE3.SA";2021-10-25;56,509998;56,509998;56,509998;56,509998;100;56,509998
"COCE3.SA";2021-10-26;56,509998;56,509998;56,509998;56,509998;0;56,509998
"COCE3.SA";2021-10-27;56,509998;56,509998;56,509998;56,509998;0;56,509998
"COCE3.SA";2021-10-28;56,509998;56,509998;56,509998;56,509998;0;56,509998
"COCE5.SA";2021-10-25;55,830002;56,459999;54,959999;56;12200;56
"COCE5.SA";2021-10-26;55,849998;55,849998;53,73;54,950001;11200;54,950001
"COCE5.SA";2021-10-27;54,5;55,650002;54;54;7400;54
"COCE5.SA";2021-10-28;54,419998;54,419998;52,110001;52,369999;54400;52,369999
"COCE6.SA";2021-10-25;35;35;35;35;0;35
"COCE6.SA";2021-10-26;35;35;35;35;0;35
"COCE6.SA";2021-10-27;35;35;35;35;0;35
"COCE6.SA";2021-10-28;35;35;35;35;0;35
"COGN3.SA";2021-10-25;2,68;2,75;2,64;2,7;38303000;2,7
"COGN3.SA";2021-10-26;2,67;2,68;2,51;2,51;47049900;2,51
"COGN3.SA";2021-10-27;2,52;2,7;2,52;2,65;43802100;2,65
"COGN3.SA";2021-10-28;2,58;2,68;2,52;2,54;42696100;2,54
"CORR3.SA";2021-10-25;12;12;12;12;0;12
"CORR3.SA";2021-10-26;12;12;12;12;0;12
"CORR3.SA";2021-10-27;12;12;12;12;0;12
"CORR3.SA";2021-10-28;12;12;12;12;0;12
"CORR4.SA";2021-10-25;82;82;82;82;0;82
"CORR4.SA";2021-10-26;82;82;82;82;0;82
"CORR4.SA";2021-10-27;82;82;82;82;0;82
"CORR4.SA";2021-10-28;82;82;82;82;0;82
"CPFE3.SA";2021-10-25;25,26;25,73;25,08;25,6;3045600;25,6
"CPFE3.SA";2021-10-26;25,190001;26,24;25,1;25,799999;6473000;25,799999
"CPFE3.SA";2021-10-27;26,1;27,190001;26,030001;26,32;3993200;26,32
"CPFE3.SA";2021-10-28;26,190001;26,540001;25,700001;25,84;2613500;25,84
"CPLE11.SA";2021-10-25;30,32;30,639999;29,700001;29,700001;621100;29,700001
"CPLE11.SA";2021-10-26;29,700001;30,17;29,620001;29,85;385800;29,85
"CPLE11.SA";2021-10-27;29,940001;30,280001;29,559999;29,559999;294300;29,559999
"CPLE11.SA";2021-10-28;29,540001;29,870001;29,26;29,26;273500;29,26
"CPLE3.SA";2021-10-25;5,61;5,68;5,53;5,56;2587500;5,56
"CPLE3.SA";2021-10-26;5,56;5,64;5,52;5,56;1894600;5,56
"CPLE3.SA";2021-10-27;5,58;5,69;5,52;5,53;2070900;5,53
"CPLE3.SA";2021-10-28;5,53;5,58;5,48;5,51;1606400;5,51
"CPLE5.SA";2021-10-25;49,889999;49,889999;49,889999;49,889999;0;49,889999
"CPLE5.SA";2021-10-26;49,889999;49,889999;49,889999;49,889999;0;49,889999
"CPLE5.SA";2021-10-27;49,889999;49,889999;49,889999;49,889999;0;49,889999
"CPLE5.SA";2021-10-28;48,639999;48,639999;48,639999;48,639999;200;48,639999
"CPLE6.SA";2021-10-25;6,25;6,29;6,13;6,2;21437100;6,2
"CPLE6.SA";2021-10-26;6,14;6,19;6,06;6,07;18927300;6,07
"CPLE6.SA";2021-10-27;6,09;6,2;6,06;6,07;12990400;6,07
"CPLE6.SA";2021-10-28;6,06;6,12;6;6,01;14673900;6,01
"CRDE3.SA";2021-10-25;21,99;21,99;21,99;21,99;0;21,99
"CRDE3.SA";2021-10-26;20,110001;21,290001;20,110001;20,52;400;20,52
"CRDE3.SA";2021-10-27;20,52;20,52;20,52;20,52;0;20,52
"CRDE3.SA";2021-10-28;20,52;20,52;20,52;20,52;0;20,52
"CRFB3.SA";2021-10-25;16,93;17,33;16,780001;17,139999;4183400;17,139999
"CRFB3.SA";2021-10-26;16,91;17,42;16,9;17,17;4724200;17,17
"CRFB3.SA";2021-10-27;17,129999;17,52;17,129999;17,24;2820900;17,24
"CRFB3.SA";2021-10-28;17,120001;17,360001;16,93;17,09;4422000;17,09
"CRIV3.SA";2021-10-25;5,01;5,14;5,01;5,14;900;5,14
"CRIV3.SA";2021-10-26;5,14;5,14;5,14;5,14;0;5,14
"CRIV3.SA";2021-10-27;5,14;5,14;5,14;5,14;0;5,14
"CRIV3.SA";2021-10-28;5,14;5,14;5,14;5,14;0;5,14
"CRIV4.SA";2021-10-25;5,73;5,73;5,57;5,57;200;5,57
"CRIV4.SA";2021-10-26;5,6;5,6;5,52;5,52;300;5,52
"CRIV4.SA";2021-10-27;5,6;5,6;5,6;5,6;1100;5,6
"CRIV4.SA";2021-10-28;5,61;5,61;5,61;5,61;400;5,61
"CRPG3.SA";2021-10-25;110,5;110,5;110,5;110,5;0;110,5
"CRPG3.SA";2021-10-26;110,5;110,5;110,5;110,5;0;110,5
"CRPG3.SA";2021-10-27;110,5;110,5;110,5;110,5;0;110,5
"CRPG3.SA";2021-10-28;110,5;110,5;110,5;110,5;0;110,5
"CRPG5.SA";2021-10-25;104,669998;108,900002;100,300003;106,18;26600;106,18
"CRPG5.SA";2021-10-26;107,25;108,800003;103,410004;104;18900;104
"CRPG5.SA";2021-10-27;106;106;98,440002;100,599998;20500;100,599998
"CRPG5.SA";2021-10-28;98,110001;100,050003;96,150002;100;26800;100
"CRPG6.SA";2021-10-25;106;107;106;107;600;107
"CRPG6.SA";2021-10-26;107,489998;107,489998;107,489998;107,489998;100;107,489998
"CRPG6.SA";2021-10-27;110;110;110;110;200;110
"CRPG6.SA";2021-10-28;110;110;110;110;0;110
"CSAB3.SA";2021-10-25;65;65;65;65;0;65
"CSAB3.SA";2021-10-26;65;65;65;65;0;65
"CSAB3.SA";2021-10-27;65;65;65;65;0;65
"CSAB3.SA";2021-10-28;65;65;65;65;0;65
"CSAB4.SA";2021-10-25;40,200001;40,200001;40,200001;40,200001;100;40,200001
"CSAB4.SA";2021-10-26;40,200001;40,200001;40,200001;40,200001;0;40,200001
"CSAB4.SA";2021-10-27;40,200001;40,200001;40,200001;40,200001;0;40,200001
"CSAB4.SA";2021-10-28;40,200001;40,200001;40,200001;40,200001;0;40,200001
"CSAN3.SA";2021-10-25;21,08;22,030001;20,940001;21,67;7509400;21,67
"CSAN3.SA";2021-10-26;21,209999;21,700001;20,629999;20,719999;10102500;20,719999
"CSAN3.SA";2021-10-27;20,809999;21,01;20,43;20,549999;7379900;20,549999
"CSAN3.SA";2021-10-28;20,34;20,700001;20,01;20,139999;8839800;20,139999
"CSED3.SA";2021-10-25;6,6;6,68;6,31;6,6;1365000;6,6
"CSED3.SA";2021-10-26;6,59;6,59;6,25;6,25;305900;6,25
"CSED3.SA";2021-10-27;6,31;6,46;6,21;6,25;630800;6,25
"CSED3.SA";2021-10-28;6,29;6,31;5,92;6,12;1587500;6,12
"CSMG3.SA";2021-10-25;13,6;13,91;13,55;13,8;1704500;13,8
"CSMG3.SA";2021-10-26;13,78;13,94;13,67;13,78;1487400;13,78
"CSMG3.SA";2021-10-27;13,88;14,13;13,83;13,91;1445500;13,91
"CSMG3.SA";2021-10-28;13,84;14,02;13,61;13,68;1369900;13,68
"CSNA3.SA";2021-10-25;25,35;26,24;25,15;26,1;8901100;26,1
"CSNA3.SA";2021-10-26;25,84;25,950001;24,35;24,43;14918700;24,43
"CSNA3.SA";2021-10-27;24,58;25,389999;24,43;24,5;13777300;24,5
"CSNA3.SA";2021-10-28;24,26;24,52;23,92;24,040001;7779800;24,040001
"CSRN3.SA";2021-10-25;17,24;17,24;17,24;17,24;0;17,24
"CSRN3.SA";2021-10-26;17,24;17,24;17,24;17,24;0;17,24
"CSRN3.SA";2021-10-27;17,24;17,24;17,24;17,24;0;17,24
"CSRN3.SA";2021-10-28;17,24;17,24;17,24;17,24;0;17,24
"CSRN5.SA";2021-10-25;17;17;17;17;0;17
"CSRN5.SA";2021-10-26;17;17;17;17;0;17
"CSRN5.SA";2021-10-27;17;17;17;17;0;17
"CSRN5.SA";2021-10-28;17;17;17;17;0;17
"CSRN6.SA";2021-10-25;17;17;17;17;0;17
"CSRN6.SA";2021-10-26;17,200001;17,200001;17,200001;17,200001;100;17,200001
"CSRN6.SA";2021-10-27;17,200001;17,200001;17,200001;17,200001;0;17,200001
"CSRN6.SA";2021-10-28;17,200001;17,200001;17,200001;17,200001;0;17,200001
"CTKA3.SA";2021-10-25;27;27;27;27;0;27
"CTKA3.SA";2021-10-26;27;27;27;27;0;27
"CTKA3.SA";2021-10-27;27;27;27;27;0;27
"CTKA3.SA";2021-10-28;27;27;27;27;0;27
"CTKA4.SA";2021-10-25;20,030001;20,030001;19,99;20;2900;20
"CTKA4.SA";2021-10-26;20;20;20;20;2000;20
"CTKA4.SA";2021-10-27;20;20;20;20;1900;20
"CTKA4.SA";2021-10-28;20;20;19,43;19,43;700;19,43
"CTNM3.SA";2021-10-25;9,3;9,3;9,3;9,3;1100;9,3
"CTNM3.SA";2021-10-26;9,3;9,3;9,3;9,3;0;9,3
"CTNM3.SA";2021-10-27;9,3;9,3;9,3;9,3;0;9,3
"CTNM3.SA";2021-10-28;9,19;9,19;9,19;9,19;400;9,19
"CTNM4.SA";2021-10-25;4,54;4,58;4,37;4,53;18600;4,53
"CTNM4.SA";2021-10-26;4,52;4,52;4,4;4,45;3400;4,45
"CTNM4.SA";2021-10-27;4,54;4,54;4,26;4,26;7800;4,26
"CTNM4.SA";2021-10-28;4,2;4,38;4,13;4,13;19900;4,13
"CTSA3.SA";2021-10-25;2,19;2,27;2,15;2,2;22200;2,2
"CTSA3.SA";2021-10-26;2,23;2,24;2,18;2,18;6300;2,18
"CTSA3.SA";2021-10-27;2,19;2,22;2,18;2,2;5100;2,2
"CTSA3.SA";2021-10-28;2,18;2,21;2,18;2,2;2200;2,2
"CTSA4.SA";2021-10-25;1,64;1,72;1,63;1,64;55300;1,64
"CTSA4.SA";2021-10-26;1,64;1,65;1,58;1,6;37400;1,6
"CTSA4.SA";2021-10-27;1,58;1,59;1,55;1,56;18200;1,56
"CTSA4.SA";2021-10-28;1,58;1,58;1,5;1,5;17700;1,5
"CURY3.SA";2021-10-25;6,81;7,18;6,81;7,18;1720800;7,18
"CURY3.SA";2021-10-26;7,09;7,1;6,83;6,92;1152000;6,92
"CURY3.SA";2021-10-27;6,89;7,12;6,82;7,04;1130600;7,04
"CURY3.SA";2021-10-28;7,1;7,1;6,79;6,93;1051300;6,93
"CVCB3.SA";2021-10-25;17,4;18,43;17,18;18,15;9595000;18,15
"CVCB3.SA";2021-10-26;18;18;16,870001;16,91;8800000;16,91
"CVCB3.SA";2021-10-27;17;17,299999;16,32;16,59;7456100;16,59
"CVCB3.SA";2021-10-28;16,4;17,23;16,299999;16,530001;7444500;16,530001
"CXSE3.SA";2021-10-25;9,17;9,56;9,07;9,4;4577600;9,4
"CXSE3.SA";2021-10-26;9,35;9,35;8,86;9,02;6862900;9,02
"CXSE3.SA";2021-10-27;9,07;9,18;8,91;8,93;3055400;8,93
"CXSE3.SA";2021-10-28;8,9;8,99;8,75;8,78;2437900;8,78
"CYRE3.SA";2021-10-25;15,28;15,7;14,92;15,39;9323000;15,39
"CYRE3.SA";2021-10-26;15,19;15,25;14,36;14,61;10662300;14,61
"CYRE3.SA";2021-10-27;14,7;15,52;14,7;15,2;10273100;15,2
"CYRE3.SA";2021-10-28;14,92;15,32;14,32;14,4;8107400;14,4
"DASA3.SA";2021-10-25;37,5;39,220001;37,150002;37,950001;459700;37,950001
"DASA3.SA";2021-10-26;37,889999;37,889999;35,599998;36,5;214300;36,5
"DASA3.SA";2021-10-27;37,439999;37,439999;35,209999;36,169998;393700;36,169998
"DASA3.SA";2021-10-28;35,610001;36,880001;35;35,610001;305800;35,610001
"DESK3.SA";2021-10-25;19,42;20,02;18,959999;19,91;351100;19,91
"DESK3.SA";2021-10-26;19,889999;19,889999;18,450001;19;407100;19
"DESK3.SA";2021-10-27;18,709999;19,24;18,530001;18,9;364400;18,9
"DESK3.SA";2021-10-28;18,620001;18,620001;17,299999;18,190001;807400;18,190001
"DEXP3.SA";2021-10-25;10,01;11,3;10,01;10,79;725700;10,79
"DEXP3.SA";2021-10-26;10,79;10,94;9,81;9,81;484200;9,81
"DEXP3.SA";2021-10-27;9,75;10,21;9,45;9,53;560600;9,53
"DEXP3.SA";2021-10-28;9,54;9,71;9,16;9,16;548600;9,16
"DEXP4.SA";2021-10-25;8,2;8,9;8,2;8,9;8100;8,9
"DEXP4.SA";2021-10-26;8,57;8,6;8,5;8,6;5000;8,6
"DEXP4.SA";2021-10-27;8,51;8,51;8;8;3000;8
"DEXP4.SA";2021-10-28;8;8,8;7,71;7,97;9400;7,97
"DIRR3.SA";2021-10-25;10,29;10,59;10,15;10,56;1814000;10,56
"DIRR3.SA";2021-10-26;10,55;10,55;9,84;9,95;1588700;9,95
"DIRR3.SA";2021-10-27;10,1;10,45;9,97;10,23;1476300;10,23
"DIRR3.SA";2021-10-28;10,19;10,32;9,58;9,64;2748900;9,64
"DMMO3.SA";2021-10-25;0,7;0,71;0,69;0,7;1578700;0,7
"DMMO3.SA";2021-10-26;0,7;0,71;0,68;0,68;2660500;0,68
"DMMO3.SA";2021-10-27;0,72;0,73;0,68;0,69;6249200;0,69
"DMMO3.SA";2021-10-28;0,68;0,7;0,66;0,66;3541400;0,66
"DMVF3.SA";2021-10-25;6;6,11;5,93;5,97;125900;5,97
"DMVF3.SA";2021-10-26;5,99;5,99;5,81;5,82;70600;5,82
"DMVF3.SA";2021-10-27;5,81;5,97;5,76;5,76;50500;5,76
"DMVF3.SA";2021-10-28;5,81;5,81;5,48;5,48;214800;5,48
"DOHL3.SA";2021-10-25;23,49;23,49;23,49;23,49;0;23,49
"DOHL3.SA";2021-10-26;23,49;23,49;23,49;23,49;0;23,49
"DOHL3.SA";2021-10-27;23,49;23,49;23,49;23,49;0;23,49
"DOHL3.SA";2021-10-28;23,49;23,49;23,49;23,49;0;23,49
"DOHL4.SA";2021-10-25;6,05;6,15;6,01;6,13;4400;6,13
"DOHL4.SA";2021-10-26;6,14;6,2;5,96;6,18;5900;6,18
"DOHL4.SA";2021-10-27;6,22;6,22;6,21;6,21;400;6,21
"DOHL4.SA";2021-10-28;6,12;6,2;6,1;6,16;7500;6,16
"DOTZ3.SA";2021-10-25;5;5;4,2;4,34;177400;4,34
"DOTZ3.SA";2021-10-26;4,28;4,49;3,93;4,19;131600;4,19
"DOTZ3.SA";2021-10-27;4,11;4,44;3,99;4,03;39000;4,03
"DOTZ3.SA";2021-10-28;4;4,06;3,89;3,99;34700;3,99
"DTCY3.SA";2021-10-25;7,15;7,15;7,15;7,15;100;7,15
"DTCY3.SA";2021-10-26;7,15;7,15;7,15;7,15;0;7,15
"DTCY3.SA";2021-10-27;7,15;7,16;7,15;7,16;400;7,16
"DTCY3.SA";2021-10-28;7,16;7,16;7,16;7,16;0;7,16
"EALT3.SA";2021-10-25;11,8;11,8;11,8;11,8;0;11,8
"EALT3.SA";2021-10-26;11,8;11,8;11,8;11,8;0;11,8
"EALT3.SA";2021-10-27;11,8;11,8;11,8;11,8;0;11,8
"EALT3.SA";2021-10-28;11,8;11,8;11,8;11,8;0;11,8
"EALT4.SA";2021-10-25;6,29;6,44;6,16;6,38;17400;6,38
"EALT4.SA";2021-10-26;6,3;6,37;6,11;6,24;9400;6,24
"EALT4.SA";2021-10-27;6,36;6,36;6,1;6,29;15200;6,29
"EALT4.SA";2021-10-28;6,22;6,56;6,22;6,26;33700;6,26
"ECOR3.SA";2021-10-25;8,4;8,9;8,27;8,73;12654100;8,73
"ECOR3.SA";2021-10-26;8,73;9,06;8,5;8,5;9543400;8,5
"ECOR3.SA";2021-10-27;8,55;8,89;8,5;8,67;8959700;8,67
"ECOR3.SA";2021-10-28;8,61;8,72;8,21;8,26;7848600;8,26
"ECPR3.SA";2021-10-25;79,889999;79,889999;79,889999;79,889999;0;79,889999
"ECPR3.SA";2021-10-26;79,889999;79,889999;79,889999;79,889999;0;79,889999
"ECPR3.SA";2021-10-27;79,889999;79,889999;79,889999;79,889999;0;79,889999
"ECPR3.SA";2021-10-28;79,889999;79,889999;79,889999;79,889999;0;79,889999
"ECPR4.SA";2021-10-25;85,800003;85,800003;85,800003;85,800003;0;85,800003
"ECPR4.SA";2021-10-26;85,800003;85,800003;85,800003;85,800003;0;85,800003
"ECPR4.SA";2021-10-27;85,800003;85,800003;85,800003;85,800003;0;85,800003
"ECPR4.SA";2021-10-28;85,800003;85,800003;85,800003;85,800003;0;85,800003
"EEEL3.SA";2021-10-25;335;335;335;335;0;335
"EEEL3.SA";2021-10-26;335;335;335;335;0;335
"EEEL3.SA";2021-10-27;335;335;335;335;0;335
"EEEL3.SA";2021-10-28;335;335;335;335;100;335
"EEEL4.SA";2021-10-25;350;350;350;350;0;350
"EEEL4.SA";2021-10-26;350;350;350;350;0;350
"EEEL4.SA";2021-10-27;350;350;350;350;0;350
"EEEL4.SA";2021-10-28;350;350;350;350;0;350
"EGIE3.SA";2021-10-25;37,880001;38,970001;37,759998;38,669998;1798400;38,669998
"EGIE3.SA";2021-10-26;38,299999;38,919998;37,880001;38,509998;1860100;38,509998
"EGIE3.SA";2021-10-27;38,779999;39,799999;38,59;39,470001;2163200;39,470001
"EGIE3.SA";2021-10-28;39,290001;39,790001;38,720001;38,93;1355100;38,93
"EKTR3.SA";2021-10-25;36,52;36,52;36,52;36,52;0;36,52
"EKTR3.SA";2021-10-26;36,52;36,52;36,52;36,52;0;36,52
"EKTR3.SA";2021-10-27;36,52;36,52;36,52;36,52;0;36,52
"EKTR3.SA";2021-10-28;36,52;36,52;36,52;36,52;0;36,52
"EKTR4.SA";2021-10-25;26,52;26,52;26,52;26,52;0;26,52
"EKTR4.SA";2021-10-26;26;26,700001;26;26,700001;2200;26,700001
"EKTR4.SA";2021-10-27;26,700001;26,700001;26,700001;26,700001;0;26,700001
"EKTR4.SA";2021-10-28;26,700001;26,700001;26,700001;26,700001;0;26,700001
"ELET3.SA";2021-10-25;35,48;36,91;35,41;36,639999;6241100;36,639999
"ELET3.SA";2021-10-26;36,18;36,490002;35,09;36,18;4757600;36,18
"ELET3.SA";2021-10-27;36,490002;37,439999;36,240002;36,369999;3274900;36,369999
"ELET3.SA";2021-10-28;36,040001;36,810001;35,830002;35,939999;2908700;35,939999
"ELET5.SA";2021-10-25;65;65;65;65;0;65
"ELET5.SA";2021-10-26;65;65;65;65;0;65
"ELET5.SA";2021-10-27;65;65;65;65;100;65
"ELET5.SA";2021-10-28;65;65;65;65;0;65
"ELET6.SA";2021-10-25;35,119999;36,459999;35,119999;36,099998;3069300;36,099998
"ELET6.SA";2021-10-26;35,610001;36,34;34,860001;35,900002;3131000;35,900002
"ELET6.SA";2021-10-27;36,23;37,09;35,919998;36,220001;1457900;36,220001
"ELET6.SA";2021-10-28;35,790001;36,490002;35,450001;35,549999;1910200;35,549999
"ELMD3.SA";2021-10-25;15,62;15,62;14,72;15,18;810300;15,18
"ELMD3.SA";2021-10-26;15,14;16,1;14,84;15,35;430800;15,35
"ELMD3.SA";2021-10-27;15,3;15,96;14,95;15,45;282900;15,45
"ELMD3.SA";2021-10-28;15,56;15,73;15,07;15,4;137800;15,4
"EMAE3.SA";2021-10-25;26,01;26,01;26,01;26,01;0;26,01
"EMAE3.SA";2021-10-26;26,01;26,01;26,01;26,01;0;26,01
"EMAE3.SA";2021-10-27;26,01;26,01;26,01;26,01;0;26,01
"EMAE3.SA";2021-10-28;26,01;26,01;26,01;26,01;0;26,01
"EMAE4.SA";2021-10-25;77,099998;77,099998;74,529999;75,989998;2500;75,989998
"EMAE4.SA";2021-10-26;74,599998;75,790001;74,599998;75,790001;1200;75,790001
"EMAE4.SA";2021-10-27;74,040001;75,699997;74,010002;74,010002;1700;74,010002
"EMAE4.SA";2021-10-28;74,800003;74,800003;74,800003;74,800003;300;74,800003
"EMBR3.SA";2021-10-25;24,4;24,860001;23,92;24,120001;7694200;24,120001
"EMBR3.SA";2021-10-26;23,91;23,98;23,07;23,17;11652700;23,17
"EMBR3.SA";2021-10-27;23,209999;23,4;22,360001;22,49;6677900;22,49
"EMBR3.SA";2021-10-28;22,219999;22,85;21,809999;22,370001;9366300;22,370001
"ENAT3.SA";2021-10-25;14,13;14,85;14,05;14,67;1325900;14,67
"ENAT3.SA";2021-10-26;14,55;14,77;14,25;14,3;592000;14,3
"ENAT3.SA";2021-10-27;14,35;14,51;13,81;13,96;1377400;13,96
"ENAT3.SA";2021-10-28;13,9;13,95;13,34;13,42;1000700;13,42
"ENBR3.SA";2021-10-25;19,219999;19,370001;19,030001;19,24;3567600;19,24
"ENBR3.SA";2021-10-26;19,959999;19,98;19,450001;19,67;5350500;19,67
"ENBR3.SA";2021-10-27;19,629999;20,4;19,629999;20;4433100;20
"ENBR3.SA";2021-10-28;19,809999;20,27;19,58;19,67;3870900;19,67
"ENEV3.SA";2021-10-25;14,05;14,75;13,99;14,58;6185400;14,58
"ENEV3.SA";2021-10-26;14,15;14,53;14,07;14,07;4805400;14,07
"ENEV3.SA";2021-10-27;14,25;14,97;14,2;14,52;12446400;14,52
"ENEV3.SA";2021-10-28;14,49;14,74;14,3;14,37;3766900;14,37
"ENGI11.SA";2021-10-25;41,82;42,349998;40,860001;42,27;2128900;42,27
"ENGI11.SA";2021-10-26;41,75;41,900002;40,099998;40,419998;2954000;40,419998
"ENGI11.SA";2021-10-27;40,580002;41,689999;40,490002;41,02;1378300;41,02
"ENGI11.SA";2021-10-28;40,619999;40,740002;38,73;39,279999;8562300;39,279999
"ENGI3.SA";2021-10-25;14,44;15,63;14,06;15,35;29600;15,35
"ENGI3.SA";2021-10-26;15,36;15,36;13,9;13,9;29500;13,9
"ENGI3.SA";2021-10-27;14,23;14,6;14,16;14,38;12100;14,38
"ENGI3.SA";2021-10-28;14,19;14,21;13,71;13,73;19900;13,73
"ENGI4.SA";2021-10-25;7,01;7,01;6,66;6,7;115600;6,7
"ENGI4.SA";2021-10-26;6,76;6,76;6,5;6,5;55700;6,5
"ENGI4.SA";2021-10-27;6,61;6,8;6,56;6,71;23800;6,71
"ENGI4.SA";2021-10-28;6,64;6,65;6,2;6,37;74100;6,37
"ENJU3.SA";2021-10-25;4,79;5,09;4,62;4,81;2854000;4,81
"ENJU3.SA";2021-10-26;4,78;5,04;4,5;4,52;3008600;4,52
"ENJU3.SA";2021-10-27;4,53;4,63;4,4;4,4;2265700;4,4
"ENJU3.SA";2021-10-28;4,4;4,59;4,28;4,28;1743100;4,28
"ENMT3.SA";2021-10-25;79,900002;79,900002;79,900002;79,900002;0;79,900002
"ENMT3.SA";2021-10-26;83,449997;84,529999;79;79;300;79
"ENMT3.SA";2021-10-27;79;80;78,699997;80;1000;80
"ENMT3.SA";2021-10-28;80;80;80;80;100;80
"ENMT4.SA";2021-10-25;79,900002;79,900002;79,900002;79,900002;0;79,900002
"ENMT4.SA";2021-10-26;79,900002;79,900002;79,900002;79,900002;0;79,900002
"ENMT4.SA";2021-10-27;79,900002;79,900002;79,900002;79,900002;0;79,900002
"ENMT4.SA";2021-10-28;79,900002;79,900002;79,900002;79,900002;0;79,900002
"EQPA3.SA";2021-10-25;4,98;5,03;4,92;5,03;8700;5,03
"EQPA3.SA";2021-10-26;5,01;5,08;5;5,08;4400;5,08
"EQPA3.SA";2021-10-27;5,08;5,08;5,02;5,04;4500;5,04
"EQPA3.SA";2021-10-28;5,02;5,08;5,02;5,03;11700;5,03
"EQPA5.SA";2021-10-25;7,2;7,2;7,2;7,2;0;7,2
"EQPA5.SA";2021-10-26;7,2;7,2;7,2;7,2;0;7,2
"EQPA5.SA";2021-10-27;7,2;7,2;7,2;7,2;0;7,2
"EQPA5.SA";2021-10-28;7,2;7,2;7,2;7,2;0;7,2
"EQPA6.SA";2021-10-25;10,68;10,68;10,68;10,68;0;10,68
"EQPA6.SA";2021-10-26;10,68;10,68;10,68;10,68;0;10,68
"EQPA6.SA";2021-10-27;10,68;10,68;10,68;10,68;0;10,68
"EQPA6.SA";2021-10-28;10,68;10,68;10,68;10,68;0;10,68
"EQPA7.SA";2021-10-25;7,3;7,3;7,3;7,3;0;7,3
"EQPA7.SA";2021-10-26;7,4;7,4;7,4;7,4;100;7,4
"EQPA7.SA";2021-10-27;7,4;7,4;7,4;7,4;0;7,4
"EQPA7.SA";2021-10-28;7,4;7,4;7,4;7,4;0;7,4
"EQTL3.SA";2021-10-25;23,389999;24,290001;23,1;24,01;11268100;24,01
"EQTL3.SA";2021-10-26;23,4;24,540001;23,27;23,91;8628400;23,91
"EQTL3.SA";2021-10-27;23,950001;24,84;23,950001;24,389999;9923200;24,389999
"EQTL3.SA";2021-10-28;24,309999;24,629999;22,26;23,440001;13102300;23,440001
"ESPA3.SA";2021-10-25;10,28;10,8;10,07;10,53;4652600;10,53
"ESPA3.SA";2021-10-26;10,44;10,76;9,91;10,01;1817700;10,01
"ESPA3.SA";2021-10-27;10,25;10,7;10,02;10,31;1816900;10,31
"ESPA3.SA";2021-10-28;10,22;10,29;9,82;9,91;1315000;9,91
"ESTR3.SA";2021-10-25;40;40;40;40;0;40
"ESTR3.SA";2021-10-26;40;40;40;40;0;40
"ESTR3.SA";2021-10-27;40;40;40;40;0;40
"ESTR3.SA";2021-10-28;40;40;40;40;0;40
"ESTR4.SA";2021-10-25;67,18;67,18;67,18;67,18;0;67,18
"ESTR4.SA";2021-10-26;67,18;67,18;67,18;67,18;0;67,18
"ESTR4.SA";2021-10-27;67,18;67,18;67,18;67,18;0;67,18
"ESTR4.SA";2021-10-28;67,18;67,18;67,18;67,18;0;67,18
"ETER3.SA";2021-10-25;15,62;16,15;15,52;15,91;807300;15,91
"ETER3.SA";2021-10-26;15,82;16,57;14,68;14,71;1326000;14,71
"ETER3.SA";2021-10-27;14,82;15,11;14,45;14,51;1176300;14,51
"ETER3.SA";2021-10-28;14,37;14,66;14,28;14,31;1089800;14,31
"EUCA3.SA";2021-10-25;13,1;14;13,1;13,5;23400;13,5
"EUCA3.SA";2021-10-26;13,5;15;13,01;15;13700;15
"EUCA3.SA";2021-10-27;15,4;16,23;14,6;15;56900;15
"EUCA3.SA";2021-10-28;15,39;15,4;14,9;15,29;1700;15,29
"EUCA4.SA";2021-10-25;8,8;8,97;8,55;8,67;129200;8,67
"EUCA4.SA";2021-10-26;8,77;8,77;8,33;8,43;137200;8,43
"EUCA4.SA";2021-10-27;8,6;8,65;8,4;8,4;72500;8,4
"EUCA4.SA";2021-10-28;8,45;8,47;8;8,04;96300;8,04
